winner_id,tourney_id,match_won
221074,2019-W-ITF-TUR-26A-2019,1
216138,2019-W-ITF-TUR-26A-2019,1
221380,2019-W-ITF-TUR-26A-2019,1
215291,2019-W-ITF-TUR-26A-2019,1
215459,2019-W-ITF-TUR-26A-2019,1
214930,2019-W-ITF-TUR-26A-2019,1
203095,2019-W-ITF-TUR-26A-2019,1
221392,2019-W-ITF-TUR-26A-2019,1
214818,2019-W-ITF-TUR-26A-2019,1
222803,2019-W-ITF-TUR-26A-2019,1
216236,2019-W-ITF-TUR-26A-2019,1
220513,2019-W-ITF-TUR-26A-2019,1
216256,2019-W-ITF-TUR-26A-2019,1
210742,2019-W-ITF-TUR-26A-2019,1
222598,2019-W-ITF-TUR-26A-2019,1
220751,2019-W-ITF-TUR-26A-2019,1
215234,2019-W-ITF-TUR-27A-2019,5
213602,2019-W-ITF-TUR-27A-2019,4
211925,2019-W-ITF-TUR-27A-2019,4
222598,2019-W-ITF-TUR-27A-2019,4
216236,2019-W-ITF-TUR-27A-2019,3
221074,2019-W-ITF-TUR-27A-2019,3
216170,2019-W-ITF-TUR-27A-2019,3
221073,2019-W-ITF-TUR-27A-2019,3
203095,2019-W-ITF-TUR-27A-2019,2
221379,2019-W-ITF-TUR-27A-2019,2
222581,2019-W-ITF-TUR-27A-2019,2
214717,2019-W-ITF-TUR-27A-2019,2
222859,2019-W-ITF-TUR-27A-2019,2
214818,2019-W-ITF-TUR-27A-2019,2
221311,2019-W-ITF-TUR-27A-2019,2
222803,2019-W-ITF-TUR-27A-2019,2
211781,2019-W-ITF-TUR-27A-2019,2
201691,2019-W-ITF-TUR-27A-2019,1
221948,2019-W-ITF-TUR-27A-2019,1
222401,2019-W-ITF-TUR-27A-2019,1
220258,2019-W-ITF-TUR-27A-2019,1
211538,2019-W-ITF-TUR-27A-2019,1
215459,2019-W-ITF-TUR-27A-2019,1
215796,2019-W-ITF-TUR-27A-2019,1
220054,2019-W-ITF-TUR-27A-2019,1
210742,2019-W-ITF-TUR-27A-2019,1
214959,2019-W-ITF-TUR-27A-2019,1
221873,2019-W-ITF-TUR-27A-2019,1
221376,2019-W-ITF-TUR-27A-2019,1
214762,2019-W-ITF-TUR-27A-2019,1
222856,2019-W-ITF-TUR-27A-2019,1
221345,2019-W-ITF-TUR-27A-2019,1
221380,2019-W-ITF-TUR-27A-2019,1
215234,2019-W-ITF-TUR-28A-2019,5
220258,2019-W-ITF-TUR-28A-2019,4
221086,2019-W-ITF-TUR-28A-2019,4
221172,2019-W-ITF-TUR-28A-2019,4
216170,2019-W-ITF-TUR-28A-2019,3
221371,2019-W-ITF-TUR-28A-2019,3
221345,2019-W-ITF-TUR-28A-2019,3
211925,2019-W-ITF-TUR-28A-2019,3
221948,2019-W-ITF-TUR-28A-2019,2
214717,2019-W-ITF-TUR-28A-2019,2
211063,2019-W-ITF-TUR-28A-2019,2
214148,2019-W-ITF-TUR-28A-2019,2
215553,2019-W-ITF-TUR-28A-2019,2
211405,2019-W-ITF-TUR-28A-2019,2
221348,2019-W-ITF-TUR-28A-2019,1
221376,2019-W-ITF-TUR-28A-2019,1
222859,2019-W-ITF-TUR-28A-2019,1
220063,2019-W-ITF-TUR-28A-2019,1
216045,2019-W-ITF-TUR-28A-2019,1
222401,2019-W-ITF-TUR-28A-2019,1
216423,2019-W-ITF-TUR-28A-2019,1
220025,2019-W-ITF-TUR-28A-2019,1
215472,2019-W-ITF-TUR-28A-2019,1
221254,2019-W-ITF-TUR-28A-2019,1
214598,2019-W-ITF-TUR-28A-2019,1
214818,2019-W-ITF-TUR-28A-2019,1
213602,2019-W-ITF-TUR-28A-2019,1
215978,2019-W-ITF-TUR-28A-2019,1
222893,2019-W-ITF-TUR-28A-2019,1
222762,2019-W-ITF-TUR-28A-2019,1
220644,2019-W-ITF-TUR-28A-2019,1
221542,2019-W-ITF-TUR-28A-2019,1
215707,2019-W-ITF-TUR-29A-2019,5
215872,2019-W-ITF-TUR-29A-2019,5
201664,2019-W-ITF-TUR-29A-2019,4
216134,2019-W-ITF-TUR-29A-2019,3
202480,2019-W-ITF-TUR-29A-2019,3
211296,2019-W-ITF-TUR-29A-2019,2
211817,2019-W-ITF-TUR-29A-2019,2
201565,2019-W-ITF-TUR-29A-2019,2
215337,2019-W-ITF-TUR-29A-2019,2
220613,2019-W-ITF-TUR-29A-2019,2
210672,2019-W-ITF-TUR-29A-2019,2
220435,2019-W-ITF-TUR-29A-2019,1
215566,2019-W-ITF-TUR-29A-2019,1
211227,2019-W-ITF-TUR-29A-2019,1
212053,2019-W-ITF-TUR-29A-2019,1
204366,2019-W-ITF-TUR-29A-2019,1
202467,2019-W-ITF-TUR-29A-2019,1
215898,2019-W-ITF-TUR-29A-2019,1
211713,2019-W-ITF-TUR-29A-2019,1
213853,2019-W-ITF-TUR-29A-2019,1
204246,2019-W-ITF-TUR-29A-2019,1
220770,2019-W-ITF-TUR-29A-2019,1
220276,2019-W-ITF-TUR-29A-2019,1
213793,2019-W-ITF-TUR-29A-2019,1
214826,2019-W-ITF-TUR-29A-2019,1
211216,2019-W-ITF-TUR-29A-2019,1
211412,2019-W-ITF-TUR-29A-2019,1
202921,2019-W-ITF-TUR-30A-2019,5
214148,2019-W-ITF-TUR-30A-2019,4
211898,2019-W-ITF-TUR-30A-2019,3
215520,2019-W-ITF-TUR-30A-2019,3
222906,2019-W-ITF-TUR-30A-2019,2
214860,2019-W-ITF-TUR-30A-2019,2
203095,2019-W-ITF-TUR-30A-2019,2
215633,2019-W-ITF-TUR-30A-2019,2
221371,2019-W-ITF-TUR-30A-2019,2
215472,2019-W-ITF-TUR-30A-2019,2
221657,2019-W-ITF-TUR-30A-2019,2
219979,2019-W-ITF-TUR-30A-2019,1
221086,2019-W-ITF-TUR-30A-2019,1
222703,2019-W-ITF-TUR-30A-2019,1
211538,2019-W-ITF-TUR-30A-2019,1
214880,2019-W-ITF-TUR-30A-2019,1
221682,2019-W-ITF-TUR-30A-2019,1
215553,2019-W-ITF-TUR-30A-2019,1
214460,2019-W-ITF-TUR-30A-2019,1
213634,2019-W-ITF-TUR-30A-2019,1
220841,2019-W-ITF-TUR-30A-2019,1
215372,2019-W-ITF-TUR-30A-2019,1
213976,2019-W-ITF-TUR-30A-2019,1
214598,2019-W-ITF-TUR-30A-2019,1
221172,2019-W-ITF-TUR-30A-2019,1
221390,2019-W-ITF-TUR-30A-2019,1
216045,2019-W-ITF-TUR-30A-2019,1
221193,2019-W-ITF-TUR-30A-2019,1
221005,2019-W-ITF-TUR-30A-2019,1
213998,2019-W-ITF-TUR-31A-2019,5
220258,2019-W-ITF-TUR-31A-2019,5
215520,2019-W-ITF-TUR-31A-2019,4
213976,2019-W-ITF-TUR-31A-2019,4
215879,2019-W-ITF-TUR-31A-2019,3
222924,2019-W-ITF-TUR-31A-2019,3
221714,2019-W-ITF-TUR-31A-2019,2
215442,2019-W-ITF-TUR-31A-2019,2
213802,2019-W-ITF-TUR-31A-2019,2
222579,2019-W-ITF-TUR-31A-2019,2
211931,2019-W-ITF-TUR-31A-2019,2
216256,2019-W-ITF-TUR-31A-2019,2
222481,2019-W-ITF-TUR-31A-2019,2
220701,2019-W-ITF-TUR-31A-2019,2
221371,2019-W-ITF-TUR-31A-2019,1
202691,2019-W-ITF-TUR-31A-2019,1
203095,2019-W-ITF-TUR-31A-2019,1
213827,2019-W-ITF-TUR-31A-2019,1
220590,2019-W-ITF-TUR-31A-2019,1
222495,2019-W-ITF-TUR-31A-2019,1
201691,2019-W-ITF-TUR-31A-2019,1
221203,2019-W-ITF-TUR-31A-2019,1
222937,2019-W-ITF-TUR-31A-2019,1
202921,2019-W-ITF-TUR-31A-2019,1
220048,2019-W-ITF-TUR-31A-2019,1
222668,2019-W-ITF-TUR-31A-2019,1
220732,2019-W-ITF-TUR-31A-2019,1
220713,2019-W-ITF-TUR-31A-2019,1
216569,2019-W-ITF-TUR-31A-2019,1
211227,2019-W-ITF-TUR-32A-2019,5
222924,2019-W-ITF-TUR-32A-2019,4
202701,2019-W-ITF-TUR-32A-2019,4
215395,2019-W-ITF-TUR-32A-2019,3
213976,2019-W-ITF-TUR-32A-2019,3
203095,2019-W-ITF-TUR-32A-2019,3
210533,2019-W-ITF-TUR-32A-2019,3
220304,2019-W-ITF-TUR-32A-2019,3
215442,2019-W-ITF-TUR-32A-2019,3
211898,2019-W-ITF-TUR-32A-2019,2
221525,2019-W-ITF-TUR-32A-2019,2
220356,2019-W-ITF-TUR-32A-2019,2
222481,2019-W-ITF-TUR-32A-2019,2
214743,2019-W-ITF-TUR-32A-2019,2
214868,2019-W-ITF-TUR-32A-2019,2
220997,2019-W-ITF-TUR-32A-2019,2
222940,2019-W-ITF-TUR-32A-2019,1
216236,2019-W-ITF-TUR-32A-2019,1
211931,2019-W-ITF-TUR-32A-2019,1
220364,2019-W-ITF-TUR-32A-2019,1
222495,2019-W-ITF-TUR-32A-2019,1
202921,2019-W-ITF-TUR-32A-2019,1
220590,2019-W-ITF-TUR-32A-2019,1
215291,2019-W-ITF-TUR-32A-2019,1
220613,2019-W-ITF-TUR-32A-2019,1
211227,2019-W-ITF-TUR-33A-2019,5
220304,2019-W-ITF-TUR-33A-2019,4
219638,2019-W-ITF-TUR-33A-2019,4
215395,2019-W-ITF-TUR-33A-2019,4
202701,2019-W-ITF-TUR-33A-2019,3
213827,2019-W-ITF-TUR-33A-2019,3
206069,2019-W-ITF-TUR-33A-2019,3
221395,2019-W-ITF-TUR-33A-2019,2
211405,2019-W-ITF-TUR-33A-2019,2
221525,2019-W-ITF-TUR-33A-2019,2
215978,2019-W-ITF-TUR-33A-2019,2
213737,2019-W-ITF-TUR-33A-2019,2
220258,2019-W-ITF-TUR-33A-2019,2
221203,2019-W-ITF-TUR-33A-2019,2
221172,2019-W-ITF-TUR-33A-2019,2
220613,2019-W-ITF-TUR-33A-2019,2
222041,2019-W-ITF-TUR-33A-2019,2
214717,2019-W-ITF-TUR-33A-2019,2
220560,2019-W-ITF-TUR-33A-2019,1
222703,2019-W-ITF-TUR-33A-2019,1
222147,2019-W-ITF-TUR-33A-2019,1
216243,2019-W-ITF-TUR-33A-2019,1
220025,2019-W-ITF-TUR-33A-2019,1
216256,2019-W-ITF-TUR-33A-2019,1
214511,2019-W-ITF-TUR-33A-2019,1
202667,2019-W-ITF-TUR-33A-2019,1
214762,2019-W-ITF-TUR-33A-2019,1
220390,2019-W-ITF-TUR-33A-2019,1
214743,2019-W-ITF-TUR-33A-2019,1
215909,2019-W-ITF-TUR-33A-2019,1
215153,2019-W-ITF-TUR-33A-2019,1
214420,2019-W-ITF-TUR-33A-2019,1
222977,2019-W-ITF-TUR-33A-2019,1
214930,2019-W-ITF-TUR-33A-2019,1
220822,2019-W-ITF-TUR-33A-2019,1
215259,2019-W-ITF-TUR-34A-2019,5
220258,2019-W-ITF-TUR-34A-2019,5
214600,2019-W-ITF-TUR-34A-2019,4
203095,2019-W-ITF-TUR-34A-2019,3
213976,2019-W-ITF-TUR-34A-2019,3
221495,2019-W-ITF-TUR-34A-2019,3
216256,2019-W-ITF-TUR-34A-2019,3
203534,2019-W-ITF-TUR-34A-2019,2
215978,2019-W-ITF-TUR-34A-2019,2
206166,2019-W-ITF-TUR-34A-2019,2
216036,2019-W-ITF-TUR-34A-2019,2
213737,2019-W-ITF-TUR-34A-2019,2
219638,2019-W-ITF-TUR-34A-2019,2
223016,2019-W-ITF-TUR-34A-2019,2
220613,2019-W-ITF-TUR-34A-2019,2
216340,2019-W-ITF-TUR-34A-2019,2
214860,2019-W-ITF-TUR-34A-2019,1
214880,2019-W-ITF-TUR-34A-2019,1
216243,2019-W-ITF-TUR-34A-2019,1
221379,2019-W-ITF-TUR-34A-2019,1
221399,2019-W-ITF-TUR-34A-2019,1
220072,2019-W-ITF-TUR-34A-2019,1
202667,2019-W-ITF-TUR-34A-2019,1
221560,2019-W-ITF-TUR-34A-2019,1
223017,2019-W-ITF-TUR-34A-2019,1
215245,2019-W-ITF-TUR-34A-2019,1
215926,2019-W-ITF-TUR-34A-2019,1
220364,2019-W-ITF-TUR-34A-2019,1
214762,2019-W-ITF-TUR-34A-2019,1
222703,2019-W-ITF-TUR-34A-2019,1
213618,2019-W-ITF-TUR-34A-2019,1
221172,2019-W-ITF-TUR-34A-2019,1
214259,2019-W-ITF-TUR-34A-2019,1
216191,2019-W-ITF-TUR-34A-2019,1
221376,2019-W-ITF-TUR-34A-2019,1
215733,2019-W-ITF-TUR-34A-2019,1
220494,2019-W-ITF-TUR-34A-2019,1
216340,2019-W-ITF-TUR-35A-2019,6
221172,2019-W-ITF-TUR-35A-2019,5
211405,2019-W-ITF-TUR-35A-2019,4
212045,2019-W-ITF-TUR-35A-2019,4
220304,2019-W-ITF-TUR-35A-2019,3
214546,2019-W-ITF-TUR-35A-2019,3
220309,2019-W-ITF-TUR-35A-2019,3
220494,2019-W-ITF-TUR-35A-2019,3
215234,2019-W-ITF-TUR-35A-2019,3
216179,2019-W-ITF-TUR-35A-2019,2
214818,2019-W-ITF-TUR-35A-2019,2
211643,2019-W-ITF-TUR-35A-2019,2
214438,2019-W-ITF-TUR-35A-2019,2
216324,2019-W-ITF-TUR-35A-2019,2
214600,2019-W-ITF-TUR-35A-2019,2
215245,2019-W-ITF-TUR-35A-2019,2
219995,2019-W-ITF-TUR-35A-2019,2
223018,2019-W-ITF-TUR-35A-2019,2
214860,2019-W-ITF-TUR-35A-2019,1
215978,2019-W-ITF-TUR-35A-2019,1
221324,2019-W-ITF-TUR-35A-2019,1
215733,2019-W-ITF-TUR-35A-2019,1
221198,2019-W-ITF-TUR-35A-2019,1
213737,2019-W-ITF-TUR-35A-2019,1
219770,2019-W-ITF-TUR-35A-2019,1
220175,2019-W-ITF-TUR-35A-2019,1
221376,2019-W-ITF-TUR-35A-2019,1
220718,2019-W-ITF-TUR-35A-2019,1
206371,2019-W-ITF-TUR-35A-2019,1
221395,2019-W-ITF-TUR-35A-2019,1
222703,2019-W-ITF-TUR-35A-2019,1
214319,2019-W-ITF-TUR-35A-2019,1
215566,2019-W-ITF-TUR-35A-2019,1
222936,2019-W-ITF-TUR-35A-2019,1
216256,2019-W-ITF-TUR-35A-2019,1
216179,2019-W-ITF-TUR-36A-2019,6
221074,2019-W-ITF-TUR-36A-2019,5
221236,2019-W-ITF-TUR-36A-2019,5
214600,2019-W-ITF-TUR-36A-2019,4
213976,2019-W-ITF-TUR-36A-2019,4
214319,2019-W-ITF-TUR-36A-2019,3
220494,2019-W-ITF-TUR-36A-2019,3
211405,2019-W-ITF-TUR-36A-2019,3
220718,2019-W-ITF-TUR-36A-2019,2
221497,2019-W-ITF-TUR-36A-2019,2
201701,2019-W-ITF-TUR-36A-2019,2
220430,2019-W-ITF-TUR-36A-2019,2
220175,2019-W-ITF-TUR-36A-2019,2
220364,2019-W-ITF-TUR-36A-2019,2
215259,2019-W-ITF-TUR-36A-2019,2
220304,2019-W-ITF-TUR-36A-2019,2
216340,2019-W-ITF-TUR-36A-2019,2
206371,2019-W-ITF-TUR-36A-2019,2
215697,2019-W-ITF-TUR-36A-2019,1
221355,2019-W-ITF-TUR-36A-2019,1
214743,2019-W-ITF-TUR-36A-2019,1
221311,2019-W-ITF-TUR-36A-2019,1
216073,2019-W-ITF-TUR-36A-2019,1
214546,2019-W-ITF-TUR-36A-2019,1
221376,2019-W-ITF-TUR-36A-2019,1
203095,2019-W-ITF-TUR-36A-2019,1
214818,2019-W-ITF-TUR-36A-2019,1
214660,2019-W-ITF-TUR-36A-2019,1
221348,2019-W-ITF-TUR-36A-2019,1
221994,2019-W-ITF-TUR-36A-2019,1
221495,2019-W-ITF-TUR-36A-2019,1
222859,2019-W-ITF-TUR-36A-2019,1
220716,2019-W-ITF-TUR-36A-2019,1
219995,2019-W-ITF-TUR-36A-2019,1
215693,2019-W-ITF-TUR-36A-2019,1
214762,2019-W-ITF-TUR-36A-2019,1
214420,2019-W-ITF-TUR-36A-2019,1
220750,2019-W-ITF-UAE-01A-2019,6
202536,2019-W-ITF-UAE-01A-2019,5
211684,2019-W-ITF-UAE-01A-2019,4
213889,2019-W-ITF-UAE-01A-2019,3
201540,2019-W-ITF-UAE-01A-2019,3
203514,2019-W-ITF-UAE-01A-2019,2
215016,2019-W-ITF-UAE-01A-2019,2
201454,2019-W-ITF-UAE-01A-2019,2
202482,2019-W-ITF-UAE-01A-2019,2
245114,2019-W-ITF-UAE-01A-2019,2
204427,2019-W-ITF-UAE-01A-2019,2
214158,2019-W-ITF-UAE-01A-2019,2
202488,2019-W-ITF-UAE-01A-2019,2
202916,2019-W-ITF-UAE-01A-2019,2
213583,2019-W-ITF-UAE-01A-2019,1
213734,2019-W-ITF-UAE-01A-2019,1
203537,2019-W-ITF-UAE-01A-2019,1
202688,2019-W-ITF-UAE-01A-2019,1
215713,2019-W-ITF-UAE-01A-2019,1
214181,2019-W-ITF-UAE-01A-2019,1
214149,2019-W-ITF-UAE-01A-2019,1
211099,2019-W-ITF-UAE-01A-2019,1
219875,2019-W-ITF-UAE-01A-2019,1
201435,2019-W-ITF-UAE-01A-2019,1
203564,2019-W-ITF-UAE-01A-2019,1
202656,2019-W-ITF-UAE-01A-2019,1
204431,2019-W-ITF-UAE-01A-2019,1
201554,2019-W-ITF-UAE-01A-2019,1
245115,2019-W-ITF-UAE-01A-2019,1
201527,2019-W-ITF-UAE-01A-2019,1
221357,2019-W-ITF-UKR-01B-2019,6
214804,2019-W-ITF-UKR-01B-2019,5
210657,2019-W-ITF-UKR-01B-2019,4
216179,2019-W-ITF-UKR-01B-2019,3
222702,2019-W-ITF-UKR-01B-2019,3
221557,2019-W-ITF-UKR-01B-2019,3
221371,2019-W-ITF-UKR-01B-2019,3
220746,2019-W-ITF-UKR-01B-2019,3
221219,2019-W-ITF-UKR-01B-2019,2
220391,2019-W-ITF-UKR-01B-2019,2
213896,2019-W-ITF-UKR-01B-2019,2
221117,2019-W-ITF-UKR-01B-2019,2
222744,2019-W-ITF-UKR-01B-2019,2
221116,2019-W-ITF-UKR-01B-2019,1
222585,2019-W-ITF-UKR-01B-2019,1
222505,2019-W-ITF-UKR-01B-2019,1
221606,2019-W-ITF-UKR-01B-2019,1
220258,2019-W-ITF-UKR-01B-2019,1
221149,2019-W-ITF-UKR-01B-2019,1
221660,2019-W-ITF-UKR-01B-2019,1
203516,2019-W-ITF-UKR-01B-2019,1
211412,2019-W-ITF-UKR-01B-2019,1
215260,2019-W-ITF-UKR-01B-2019,1
221534,2019-W-ITF-UKR-01B-2019,1
221370,2019-W-ITF-UKR-01B-2019,1
222741,2019-W-ITF-UKR-01B-2019,1
210786,2019-W-ITF-UKR-01B-2019,1
222740,2019-W-ITF-UKR-01B-2019,1
215959,2019-W-ITF-UKR-01B-2019,1
222738,2019-W-ITF-UKR-01B-2019,1
221357,2019-W-ITF-UKR-02A-2019,6
221534,2019-W-ITF-UKR-02A-2019,5
212303,2019-W-ITF-UKR-02A-2019,5
221557,2019-W-ITF-UKR-02A-2019,4
222505,2019-W-ITF-UKR-02A-2019,3
221370,2019-W-ITF-UKR-02A-2019,3
215262,2019-W-ITF-UKR-02A-2019,3
221207,2019-W-ITF-UKR-02A-2019,2
221117,2019-W-ITF-UKR-02A-2019,2
220391,2019-W-ITF-UKR-02A-2019,2
221371,2019-W-ITF-UKR-02A-2019,2
222580,2019-W-ITF-UKR-02A-2019,2
216565,2019-W-ITF-UKR-02A-2019,2
221660,2019-W-ITF-UKR-02A-2019,1
211412,2019-W-ITF-UKR-02A-2019,1
210786,2019-W-ITF-UKR-02A-2019,1
205759,2019-W-ITF-UKR-02A-2019,1
221108,2019-W-ITF-UKR-02A-2019,1
210771,2019-W-ITF-UKR-02A-2019,1
222544,2019-W-ITF-UKR-02A-2019,1
222584,2019-W-ITF-UKR-02A-2019,1
222589,2019-W-ITF-UKR-02A-2019,1
220633,2019-W-ITF-UKR-02A-2019,1
222585,2019-W-ITF-UKR-02A-2019,1
216148,2019-W-ITF-UKR-02A-2019,1
222587,2019-W-ITF-UKR-02A-2019,1
221309,2019-W-ITF-UKR-02A-2019,1
214388,2019-W-ITF-USA-01A-2019,5
211796,2019-W-ITF-USA-01A-2019,4
213887,2019-W-ITF-USA-01A-2019,3
202479,2019-W-ITF-USA-01A-2019,3
220371,2019-W-ITF-USA-01A-2019,2
206183,2019-W-ITF-USA-01A-2019,2
213771,2019-W-ITF-USA-01A-2019,2
211635,2019-W-ITF-USA-01A-2019,2
211260,2019-W-ITF-USA-01A-2019,2
214238,2019-W-ITF-USA-01A-2019,2
206007,2019-W-ITF-USA-01A-2019,2
215657,2019-W-ITF-USA-01A-2019,2
213604,2019-W-ITF-USA-01A-2019,2
213837,2019-W-ITF-USA-01A-2019,2
206419,2019-W-ITF-USA-01A-2019,1
205918,2019-W-ITF-USA-01A-2019,1
201399,2019-W-ITF-USA-01A-2019,1
215039,2019-W-ITF-USA-01A-2019,1
215983,2019-W-ITF-USA-01A-2019,1
206037,2019-W-ITF-USA-01A-2019,1
203279,2019-W-ITF-USA-01A-2019,1
213926,2019-W-ITF-USA-01A-2019,1
211855,2019-W-ITF-USA-01A-2019,1
215898,2019-W-ITF-USA-01A-2019,1
213584,2019-W-ITF-USA-01A-2019,1
211094,2019-W-ITF-USA-01A-2019,1
245141,2019-W-ITF-USA-01A-2019,1
211103,2019-W-ITF-USA-01A-2019,1
221024,2019-W-ITF-USA-02A-2019,7
214388,2019-W-ITF-USA-02A-2019,4
201501,2019-W-ITF-USA-02A-2019,4
210622,2019-W-ITF-USA-02A-2019,3
206194,2019-W-ITF-USA-02A-2019,3
215785,2019-W-ITF-USA-02A-2019,3
211556,2019-W-ITF-USA-02A-2019,3
205918,2019-W-ITF-USA-02A-2019,3
214728,2019-W-ITF-USA-02A-2019,2
213837,2019-W-ITF-USA-02A-2019,2
214453,2019-W-ITF-USA-02A-2019,2
213706,2019-W-ITF-USA-02A-2019,2
213584,2019-W-ITF-USA-02A-2019,1
211635,2019-W-ITF-USA-02A-2019,1
202604,2019-W-ITF-USA-02A-2019,1
211260,2019-W-ITF-USA-02A-2019,1
215898,2019-W-ITF-USA-02A-2019,1
211544,2019-W-ITF-USA-02A-2019,1
215571,2019-W-ITF-USA-02A-2019,1
245141,2019-W-ITF-USA-02A-2019,1
201657,2019-W-ITF-USA-02A-2019,1
213771,2019-W-ITF-USA-02A-2019,1
204309,2019-W-ITF-USA-02A-2019,1
203513,2019-W-ITF-USA-03A-2019,5
216083,2019-W-ITF-USA-03A-2019,5
202468,2019-W-ITF-USA-03A-2019,4
202490,2019-W-ITF-USA-03A-2019,3
215983,2019-W-ITF-USA-03A-2019,3
201539,2019-W-ITF-USA-03A-2019,2
206049,2019-W-ITF-USA-03A-2019,2
201524,2019-W-ITF-USA-03A-2019,2
201518,2019-W-ITF-USA-03A-2019,2
201483,2019-W-ITF-USA-03A-2019,2
214540,2019-W-ITF-USA-03A-2019,2
201529,2019-W-ITF-USA-03A-2019,2
245118,2019-W-ITF-USA-03A-2019,2
221103,2019-W-ITF-USA-03A-2019,1
211222,2019-W-ITF-USA-03A-2019,1
201501,2019-W-ITF-USA-03A-2019,1
204419,2019-W-ITF-USA-03A-2019,1
201606,2019-W-ITF-USA-03A-2019,1
211225,2019-W-ITF-USA-03A-2019,1
214247,2019-W-ITF-USA-03A-2019,1
215371,2019-W-ITF-USA-03A-2019,1
211765,2019-W-ITF-USA-03A-2019,1
202705,2019-W-ITF-USA-03A-2019,1
245141,2019-W-ITF-USA-03A-2019,1
201530,2019-W-ITF-USA-03A-2019,1
213631,2019-W-ITF-USA-03A-2019,1
201501,2019-W-ITF-USA-04A-2019,5
201402,2019-W-ITF-USA-04A-2019,5
221103,2019-W-ITF-USA-04A-2019,4
213530,2019-W-ITF-USA-04A-2019,3
205591,2019-W-ITF-USA-04A-2019,2
214540,2019-W-ITF-USA-04A-2019,2
215983,2019-W-ITF-USA-04A-2019,2
213672,2019-W-ITF-USA-04A-2019,2
202430,2019-W-ITF-USA-04A-2019,2
211864,2019-W-ITF-USA-04A-2019,2
211635,2019-W-ITF-USA-04A-2019,2
206037,2019-W-ITF-USA-04A-2019,2
206111,2019-W-ITF-USA-04A-2019,2
202789,2019-W-ITF-USA-04A-2019,1
205892,2019-W-ITF-USA-04A-2019,1
213949,2019-W-ITF-USA-04A-2019,1
204419,2019-W-ITF-USA-04A-2019,1
202614,2019-W-ITF-USA-04A-2019,1
202479,2019-W-ITF-USA-04A-2019,1
211529,2019-W-ITF-USA-04A-2019,1
214728,2019-W-ITF-USA-04A-2019,1
213631,2019-W-ITF-USA-04A-2019,1
205499,2019-W-ITF-USA-04A-2019,1
215037,2019-W-ITF-USA-04A-2019,1
214849,2019-W-ITF-USA-04A-2019,1
206253,2019-W-ITF-USA-04A-2019,1
206349,2019-W-ITF-USA-04A-2019,1
213672,2019-W-ITF-USA-05A-2019,5
202484,2019-W-ITF-USA-05A-2019,5
204419,2019-W-ITF-USA-05A-2019,4
201529,2019-W-ITF-USA-05A-2019,4
215983,2019-W-ITF-USA-05A-2019,3
214540,2019-W-ITF-USA-05A-2019,2
205591,2019-W-ITF-USA-05A-2019,2
203500,2019-W-ITF-USA-05A-2019,2
206408,2019-W-ITF-USA-05A-2019,2
214452,2019-W-ITF-USA-05A-2019,2
214906,2019-W-ITF-USA-05A-2019,2
211225,2019-W-ITF-USA-05A-2019,2
206049,2019-W-ITF-USA-05A-2019,1
215037,2019-W-ITF-USA-05A-2019,1
201402,2019-W-ITF-USA-05A-2019,1
201542,2019-W-ITF-USA-05A-2019,1
213949,2019-W-ITF-USA-05A-2019,1
202430,2019-W-ITF-USA-05A-2019,1
220465,2019-W-ITF-USA-05A-2019,1
214562,2019-W-ITF-USA-05A-2019,1
211765,2019-W-ITF-USA-05A-2019,1
206037,2019-W-ITF-USA-05A-2019,1
203370,2019-W-ITF-USA-05A-2019,1
206194,2019-W-ITF-USA-05A-2019,1
206345,2019-W-ITF-USA-05A-2019,1
215840,2019-W-ITF-USA-05A-2019,1
216097,2019-W-ITF-USA-06A-2019,5
221909,2019-W-ITF-USA-06A-2019,5
221905,2019-W-ITF-USA-06A-2019,4
215062,2019-W-ITF-USA-06A-2019,4
213771,2019-W-ITF-USA-06A-2019,3
221627,2019-W-ITF-USA-06A-2019,3
221906,2019-W-ITF-USA-06A-2019,2
220005,2019-W-ITF-USA-06A-2019,2
221512,2019-W-ITF-USA-06A-2019,2
221441,2019-W-ITF-USA-06A-2019,2
213949,2019-W-ITF-USA-06A-2019,2
215769,2019-W-ITF-USA-06A-2019,2
210357,2019-W-ITF-USA-06A-2019,1
215151,2019-W-ITF-USA-06A-2019,1
203370,2019-W-ITF-USA-06A-2019,1
221291,2019-W-ITF-USA-06A-2019,1
220440,2019-W-ITF-USA-06A-2019,1
220379,2019-W-ITF-USA-06A-2019,1
221221,2019-W-ITF-USA-06A-2019,1
221399,2019-W-ITF-USA-06A-2019,1
215470,2019-W-ITF-USA-06A-2019,1
221440,2019-W-ITF-USA-06A-2019,1
213521,2019-W-ITF-USA-06A-2019,1
202448,2019-W-ITF-USA-06A-2019,1
214453,2019-W-ITF-USA-06A-2019,1
213949,2019-W-ITF-USA-07A-2019,5
216097,2019-W-ITF-USA-07A-2019,4
205499,2019-W-ITF-USA-07A-2019,3
220005,2019-W-ITF-USA-07A-2019,3
215769,2019-W-ITF-USA-07A-2019,2
221906,2019-W-ITF-USA-07A-2019,2
203566,2019-W-ITF-USA-07A-2019,2
221091,2019-W-ITF-USA-07A-2019,2
202448,2019-W-ITF-USA-07A-2019,2
211643,2019-W-ITF-USA-07A-2019,2
220546,2019-W-ITF-USA-07A-2019,2
221221,2019-W-ITF-USA-07A-2019,2
